time,height,required_height
4.149999999999956,2.801766048278645,3
4.159999999999956,2.799296799554623,3
4.1699999999999555,2.7966556500887925,3
4.179999999999955,2.7938426175954203,3
4.189999999999955,2.790857721454409,3
4.199999999999955,2.787700982704279,3
4.209999999999955,2.7843724240350674,3
4.2199999999999545,2.7808720697811458,3
4.229999999999954,2.7771999459139547,3
4.239999999999954,2.7733560800346564,3
4.249999999999954,2.7693405013667074,3
4.259999999999954,2.76515324074835,3
4.269999999999953,2.760794330625023,3
4.279999999999953,2.7562638050416965,3
4.289999999999953,2.751561699635124,3
4.299999999999953,2.7466880516260206,3
4.3099999999999525,2.7416428998111595,3
4.319999999999952,2.736426284555396,3
4.329999999999952,2.731038247783612,3
